Date,Open,High,Low,Close,Adj Close,Volume (in Exp),day ,month,year,Volume
04-05-2009,9.964214325,10.07007027,9.879630089,10.05955982,10.02322578,127991880,4,5,2009,127991880
05-05-2009,10.00951004,10.1351347,9.94119072,10.08483505,10.04840851,95935968,5,5,2009,95935968
06-05-2009,10.17992973,10.21721745,10.03503513,10.09684658,10.06037712,105210684,6,5,2009,105210684
07-05-2009,10.11261272,10.13488483,9.822321892,9.925174713,9.889325142,119872008,7,5,2009,119872008
08-05-2009,10.08133125,10.26351357,9.884884834,10.1934433,10.15662479,154449396,8,5,2009,154449396
11-05-2009,10.08008003,10.31031036,10.04004002,10.20971012,10.17283249,102269628,11,5,2009,102269628
12-05-2009,10.2605114,10.28503513,9.887638092,9.985235214,9.949169159,151480368,12,5,2009,151480368
13-05-2009,9.862112045,9.919670105,9.718467712,9.7482481,9.713036537,113598288,13,5,2009,113598288
14-05-2009,9.729729652,9.815065384,9.626876831,9.69719696,9.662171364,117362520,14,5,2009,117362520
15-05-2009,9.787286758,9.862612724,9.736987114,9.759759903,9.724508286,120227652,15,5,2009,120227652
18-05-2009,9.878128052,9.942692757,9.644644737,9.930931091,9.895060539,133933932,18,5,2009,133933932
19-05-2009,9.91241169,10.05105114,9.834835052,9.981982231,9.94592762,113386500,19,5,2009,113386500
20-05-2009,10.06231213,10.1519022,9.884884834,9.93943882,9.90353775,91268640,20,5,2009,91268640
21-05-2009,9.917416573,10.08108139,9.855855942,9.922422409,9.886582375,108683208,21,5,2009,108683208
22-05-2009,9.926425934,9.976225853,9.809809685,9.84734726,9.811778069,68675256,22,5,2009,68675256
26-05-2009,9.808559418,10.1351347,9.759759903,10.11911869,10.08256817,124055820,26,5,2009,124055820
27-05-2009,10.1511507,10.30680656,10.13037968,10.14914894,10.1124897,121250628,27,5,2009,121250628
28-05-2009,10.22722721,10.30080128,10.12537479,10.27027035,10.23317432,106645248,28,5,2009,106645248
29-05-2009,10.31306267,10.44119072,10.27777767,10.44119072,10.40347767,105822072,29,5,2009,105822072
01-06-2009,10.47872925,10.75075054,10.47372437,10.67467499,10.63611794,132763104,1,6,2009,132763104
02-06-2009,10.66691685,10.7597599,10.59559631,10.72072124,10.68199825,104839056,2,6,2009,104839056
03-06-2009,10.66066074,10.82232189,10.61061096,10.80205154,10.76303387,141170688,3,6,2009,141170688
04-06-2009,10.89339256,11.04204178,10.87337303,11.01801777,10.97822094,145378476,4,6,2009,145378476
05-06-2009,11.13788795,11.19469547,10.9974966,11.11911869,11.0789566,147084768,5,6,2009,147084768
08-06-2009,10.99849796,11.03403378,10.86386395,10.98023033,10.94056988,123824052,8,6,2009,123824052
09-06-2009,10.97547531,11.02352428,10.8048048,10.90140057,10.86202526,130065804,9,6,2009,130065804
10-06-2009,10.91666698,10.95820808,10.67742729,10.82582569,10.78672314,134221644,10,6,2009,134221644
11-06-2009,10.80505466,10.85410404,10.71996975,10.73573589,10.69695854,114493392,11,6,2009,114493392
12-06-2009,10.68218231,10.7032032,10.54079056,10.63163185,10.5932312,116619264,12,6,2009,116619264
15-06-2009,10.54804802,10.54804802,10.36036015,10.42967987,10.39200687,149326524,15,6,2009,149326524
16-06-2009,10.49324322,10.53778839,10.39589596,10.41040993,10.3728075,121866012,16,6,2009,121866012
17-06-2009,10.41516495,10.5035038,10.29929924,10.38938904,10.35186291,139464396,17,6,2009,139464396
18-06-2009,10.40240192,10.47772789,10.33533478,10.36186218,10.32443619,123284592,18,6,2009,123284592
19-06-2009,10.46571636,10.52202225,10.37487507,10.51276302,10.47479057,170193636,19,6,2009,170193636
22-06-2009,10.43418407,10.44769764,10.05730724,10.19394398,10.15712261,164811024,22,6,2009,164811024
23-06-2009,10.17642593,10.23498535,10.07382393,10.15215206,10.11548233,115868016,23,6,2009,115868016
24-06-2009,10.22872925,10.31606579,10.17417431,10.24249172,10.20549583,98213688,24,6,2009,98213688
25-06-2009,10.18518543,10.40790844,10.17292309,10.40465546,10.36707401,121658220,25,6,2009,121658220
26-06-2009,10.35235214,10.71646595,10.33808804,10.64364433,10.60519981,130137732,26,6,2009,130137732
29-06-2009,10.66066074,10.70570564,10.56656742,10.61411381,10.5757761,86685228,29,6,2009,86685228
30-06-2009,10.61061096,10.69094086,10.46596622,10.55029964,10.51219177,103652244,30,6,2009,103652244
01-07-2009,10.61561584,10.67067146,10.46421432,10.48523521,10.4473629,92339568,1,7,2009,92339568
02-07-2009,10.3956461,10.3956461,10.18043041,10.22247219,10.18554878,100603296,2,7,2009,100603296
06-07-2009,10.17267323,10.27627563,10.05155182,10.25050068,10.21347618,90413496,6,7,2009,90413496
07-07-2009,10.21621609,10.23999023,9.909408569,9.925676346,9.889823914,130241628,7,7,2009,130241628
08-07-2009,10.01000977,10.16016006,9.961461067,10.07232189,10.03594017,137510352,8,7,2009,137510352
09-07-2009,10.16316319,10.37162209,10.15515518,10.27001953,10.23292446,130892976,9,7,2009,130892976
10-07-2009,10.24975014,10.44469547,10.22772789,10.37036991,10.33291245,116946936,10,7,2009,116946936
13-07-2009,10.41466522,10.62362385,10.38988972,10.61811829,10.57976532,161666172,13,7,2009,161666172
14-07-2009,10.60335255,10.67892933,10.53228188,10.62787819,10.58949089,115716168,14,7,2009,115716168
15-07-2009,10.75225163,10.97797775,10.72297287,10.96521473,10.92560863,150928920,15,7,2009,150928920
16-07-2009,10.92792797,11.15490532,10.86336327,11.07607555,11.03606892,261917820,16,7,2009,261917820
17-07-2009,10.83583641,10.89789772,10.67817783,10.76701736,10.72812748,273889836,17,7,2009,273889836
20-07-2009,10.75775814,10.83208179,10.66691685,10.76501465,10.72613239,126013860,20,7,2009,126013860
21-07-2009,10.78428364,10.80830765,10.6536541,10.70820808,10.66952991,118609272,21,7,2009,118609272
22-07-2009,10.71071053,10.76576614,10.5980978,10.70295334,10.66429424,103364532,22,7,2009,103364532
23-07-2009,10.72772789,11.04129124,10.64814758,10.9444437,10.90491295,138988872,23,7,2009,138988872
24-07-2009,10.90615559,11.27352428,10.88588619,11.17917919,11.13879967,144930924,24,7,2009,144930924
27-07-2009,11.16216183,11.17992973,10.95120144,11.13113117,11.09092522,100075824,27,7,2009,100075824
28-07-2009,11.03603554,11.08133125,10.91341305,11.00725746,10.96749973,101198700,28,7,2009,101198700
29-07-2009,10.94169235,10.95595646,10.80805779,10.91691685,10.87748528,79400520,29,7,2009,79400520
30-07-2009,11.07632637,11.29804802,11.07632637,11.15215206,11.11187077,127816056,30,7,2009,127816056
31-07-2009,11.26076126,11.32882881,11.07182217,11.08733654,11.04728985,114301584,31,7,2009,114301584
03-08-2009,11.22972965,11.35885906,11.20220184,11.31656742,11.27569199,103508388,3,8,2009,103508388
04-08-2009,11.24549484,11.36136055,11.22197247,11.35460472,11.31359196,95496408,4,8,2009,95496408
05-08-2009,11.41141129,11.43418407,11.20820808,11.28979015,11.24901199,93586320,5,8,2009,93586320
06-08-2009,11.36886883,11.3833828,11.22447395,11.27027035,11.22956181,84351564,6,8,2009,84351564
07-08-2009,11.40315342,11.49699688,11.38613605,11.43893909,11.39762115,101622276,7,8,2009,101622276
10-08-2009,11.38988972,11.47172165,11.3561058,11.42667675,11.38540363,69610320,10,8,2009,69610320
11-08-2009,11.35310268,11.44219208,11.32082081,11.35986042,11.31882858,68431500,11,8,2009,68431500
12-08-2009,11.39664745,11.55530453,11.38438416,11.47597599,11.43452549,93562344,12,8,2009,93562344
13-08-2009,11.56531525,11.62963009,11.48423386,11.56856918,11.52678394,79728192,13,8,2009,79728192
14-08-2009,11.58108139,11.59109116,11.43368435,11.5115118,11.46993256,66936996,14,8,2009,66936996
17-08-2009,11.29879856,11.31106091,11.08908939,11.1333828,11.09316921,104703192,17,8,2009,104703192
18-08-2009,11.13863945,11.20370388,11.06906891,11.1431427,11.10289383,93949956,18,8,2009,93949956
19-08-2009,11.01076126,11.13613605,10.97497463,11.11036015,11.07022953,90109800,19,8,2009,90109800
20-08-2009,11.31131077,11.56606579,11.29204178,11.52177238,11.48015594,159796044,20,8,2009,159796044
21-08-2009,11.6501503,11.66391373,11.57782841,11.64264297,11.60058975,142277580,21,8,2009,142277580
24-08-2009,11.69544506,11.76401424,11.62212181,11.72998047,11.68761253,98037864,24,8,2009,98037864
25-08-2009,11.73999023,11.87062073,11.72972965,11.79604626,11.75343895,93546360,25,8,2009,93546360
26-08-2009,11.83083057,11.83683681,11.67917919,11.71171188,11.66940975,79432488,26,8,2009,79432488
27-08-2009,11.72622585,11.72622585,11.52978039,11.66316319,11.62103558,79876044,27,8,2009,79876044
28-08-2009,11.74324322,11.82107067,11.59609604,11.63037968,11.58837128,70793136,28,8,2009,70793136
31-08-2009,11.5062561,11.55805779,11.46146107,11.55330276,11.51157284,78237684,31,8,2009,78237684
01-09-2009,11.5035038,11.68218231,11.37187195,11.40540504,11.36420918,103692204,1,9,2009,103692204
02-09-2009,11.40690708,11.46971989,11.32607555,11.33658695,11.29563904,72119808,2,9,2009,72119808
03-09-2009,11.40690708,11.46771812,11.38638592,11.44944859,11.40809345,65782152,3,9,2009,65782152
04-09-2009,11.45070076,11.57657719,11.40590572,11.54404354,11.50234699,59908032,4,9,2009,59908032
08-09-2009,11.61886883,11.6864357,11.40740681,11.47697735,11.43552303,106161732,8,9,2009,106161732
09-09-2009,11.48798847,11.66841793,11.4814806,11.61086082,11.568923,87728184,9,9,2009,87728184
10-09-2009,11.67792797,11.785285,11.56156158,11.785285,11.74271679,101282616,10,9,2009,101282616
11-09-2009,11.77177238,11.84434414,11.70245171,11.81531525,11.77263832,76039884,11,9,2009,76039884
14-09-2009,11.77452469,11.93193245,11.76301289,11.88988972,11.84694386,78948972,14,9,2009,78948972
15-09-2009,11.88888931,11.98473454,11.82958031,11.95044994,11.90728474,95828076,15,9,2009,95828076
16-09-2009,12.00700665,12.2464962,11.97397423,12.21946907,12.17533207,103308588,16,9,2009,103308588
17-09-2009,12.2765274,12.44669724,12.19094086,12.30530453,12.26085758,179144676,17,9,2009,179144676
18-09-2009,12.43168163,12.43693733,12.29304314,12.29879856,12.25437546,131208660,18,9,2009,131208660
21-09-2009,12.20570564,12.48498535,12.16766834,12.43743706,12.39251328,84571344,21,9,2009,84571344
22-09-2009,12.53553581,12.56231213,12.45770836,12.48898888,12.44388008,121526352,22,9,2009,121526352
23-09-2009,12.53203201,12.68768787,12.45520496,12.47397423,12.42891884,108059832,23,9,2009,108059832
24-09-2009,12.52427387,12.54779816,12.33733654,12.43168163,12.38677788,101002896,24,9,2009,101002896
25-09-2009,12.36962032,12.51076126,12.31231213,12.32432365,12.27980804,81902016,25,9,2009,81902016
28-09-2009,12.3833828,12.55004978,12.34484482,12.47572613,12.43066406,73498428,28,9,2009,73498428
29-09-2009,12.50075054,12.5062561,12.33758831,12.47572613,12.43066406,83884032,29,9,2009,83884032
30-09-2009,12.51251316,12.51601601,12.19319344,12.40865898,12.36383915,125542332,30,9,2009,125542332
01-10-2009,12.33733654,12.42417431,12.18718719,12.19219208,12.14815426,112415472,1,10,2009,112415472
02-10-2009,12.10560608,12.30580616,12.07707691,12.12662697,12.08282661,103927968,2,10,2009,103927968
05-10-2009,12.20345306,12.32307339,12.09559631,12.22522545,12.18106747,85698216,5,10,2009,85698216
06-10-2009,12.3048048,12.49674702,12.3048048,12.48098087,12.43589973,109182708,6,10,2009,109182708
07-10-2009,12.48748684,12.98773766,12.45770836,12.9514513,12.90466976,194773032,7,10,2009,194773032
08-10-2009,13.00225163,13.09434414,12.8463459,12.86736679,12.82088947,171979848,8,10,2009,171979848
09-10-2009,12.92917919,13.05080128,12.87537479,12.91916943,12.87250519,109414476,9,10,2009,109414476
12-10-2009,13.09859943,13.15715694,12.99599648,13.11411381,13.06674576,132755112,12,10,2009,132755112
13-10-2009,13.12287331,13.19970036,13.04754829,13.16591644,13.11836147,121374504,13,10,2009,121374504
14-10-2009,13.32482529,13.4029026,13.26326275,13.39639568,13.3480072,130205664,14,10,2009,130205664
15-10-2009,13.35710716,13.43593597,13.19494534,13.26101112,13.21311283,243771984,15,10,2009,243771984
16-10-2009,13.6969471,13.88263321,13.62687683,13.76000977,13.71030903,353322324,16,10,2009,353322324
19-10-2009,13.83108139,13.85385418,13.73198223,13.81606579,13.76616287,128587284,19,10,2009,128587284
20-10-2009,13.8048048,13.83758831,13.53103065,13.80680656,13.75693703,161586252,20,10,2009,161586252
21-10-2009,13.7615118,13.99774837,13.73873901,13.79129124,13.74147701,146677176,21,10,2009,146677176
22-10-2009,13.76376438,13.88888931,13.71371365,13.86611557,13.8160305,93366540,22,10,2009,93366540
23-10-2009,13.89514542,13.9612112,13.79379368,13.8561058,13.80605698,95612292,23,10,2009,95612292
26-10-2009,13.90765762,14.05505466,13.78603554,13.86911869,13.81902409,118697184,26,10,2009,118697184
27-10-2009,13.78803825,13.87787819,13.61761761,13.72097111,13.67141151,128531340,27,10,2009,128531340
28-10-2009,13.71045971,13.76376438,13.46971989,13.52102089,13.47218323,102609288,28,10,2009,102609288
29-10-2009,13.58883858,13.80955982,13.53853893,13.79004002,13.74023056,100803096,29,10,2009,100803096
30-10-2009,13.76376438,13.76801777,13.36936855,13.41641617,13.36795616,138601260,30,10,2009,138601260
02-11-2009,13.44044018,13.5,13.21921921,13.3631134,13.31484604,127955916,2,11,2009,127955916
03-11-2009,13.26351357,13.45095062,13.22072124,13.44569588,13.39713001,95112792,3,11,2009,95112792
04-11-2009,13.53353405,13.6511507,13.42392445,13.52177238,13.47293282,93214692,4,11,2009,93214692
05-11-2009,13.60085106,13.758008,13.58008003,13.72998047,13.68038845,73834092,5,11,2009,73834092
06-11-2009,13.706707,13.80830765,13.6511507,13.79129124,13.74147701,72994932,6,11,2009,72994932
09-11-2009,13.9001503,14.07857895,13.86962032,14.07682705,14.0259819,105890004,9,11,2009,105890004
10-11-2009,14.08233166,14.23373413,14.06406403,14.18318272,14.13195324,89142768,10,11,2009,89142768
11-11-2009,14.27627563,14.35185242,14.16066074,14.27827835,14.22670555,92695212,11,11,2009,92695212
12-11-2009,14.25325298,14.33683681,14.15165234,14.21045971,14.159132,75376548,12,11,2009,75376548
13-11-2009,14.2464962,14.32707691,14.17942905,14.31556606,14.26385784,66605328,13,11,2009,66605328
16-11-2009,14.38938904,14.43918896,14.33383369,14.42142105,14.36933041,87880032,16,11,2009,87880032
17-11-2009,14.38613605,14.45195198,14.35735703,14.45170212,14.39950275,76591332,17,11,2009,76591332
18-11-2009,14.43068123,14.48398399,14.31606579,14.43068123,14.37855816,61922016,18,11,2009,61922016
19-11-2009,14.3586092,14.36436367,14.26426411,14.33908939,14.28729725,86633280,19,11,2009,86633280
20-11-2009,14.2517519,14.30430412,14.24924946,14.26326275,14.21174431,80167752,20,11,2009,80167752
23-11-2009,14.42667675,14.67967987,14.41091061,14.57332325,14.5206852,101798100,23,11,2009,101798100
24-11-2009,14.57757759,14.62187195,14.42792797,14.5918417,14.53913593,64143792,24,11,2009,64143792
25-11-2009,14.67492485,14.69119072,14.58183193,14.6581583,14.60521317,58389552,25,11,2009,58389552
27-11-2009,14.31431389,14.57607555,14.28853893,14.50850868,14.45610428,55328616,27,11,2009,55328616
30-11-2009,14.53028011,14.60635567,14.44219208,14.58959007,14.53689194,68934996,30,11,2009,68934996
01-12-2009,14.71796799,14.79529476,14.58959007,14.7615118,14.70819378,92719188,1,12,2009,92719188
02-12-2009,14.78979015,14.8400898,14.67016983,14.70245171,14.64934731,66461472,2,12,2009,66461472
03-12-2009,14.74074078,14.80105114,14.63963985,14.6581583,14.60521317,57090852,3,12,2009,57090852
04-12-2009,14.84033966,14.88563633,14.49399376,14.63988972,14.58701134,100443456,4,12,2009,100443456
07-12-2009,14.61987019,14.73198223,14.53954029,14.67092133,14.61793041,65382552,7,12,2009,65382552
08-12-2009,14.60210228,14.78128147,14.5645647,14.69094086,14.63787746,60899040,8,12,2009,60899040
09-12-2009,14.70220184,14.74799824,14.60410404,14.7402401,14.68699837,71168760,9,12,2009,71168760
10-12-2009,14.77577591,14.88263321,14.77502537,14.80230236,14.74883652,66665268,10,12,2009,66665268
11-12-2009,14.88188171,14.88363361,14.70795822,14.77752781,14.72415161,68731200,11,12,2009,68731200
14-12-2009,14.89864922,14.94769764,14.83008003,14.9081583,14.85431099,76459464,14,12,2009,76459464
15-12-2009,14.84734726,14.92442417,14.78954029,14.84334278,14.78972816,91124784,15,12,2009,91124784
16-12-2009,14.97998047,15.02427387,14.93093109,14.95895863,14.90492725,112263624,16,12,2009,112263624
17-12-2009,14.92592621,14.95595646,14.85885906,14.86336327,14.80967712,105446448,17,12,2009,105446448
18-12-2009,14.91566563,14.98823833,14.88988972,14.92542458,14.87151432,141118740,18,12,2009,141118740
21-12-2009,14.95520496,15.01101112,14.90665722,14.98198223,14.92786694,102745152,21,12,2009,102745152
22-12-2009,15.0485487,15.05255318,14.98623562,15.04304314,14.9887085,75156768,22,12,2009,75156768
23-12-2009,15.10260296,15.33708668,15.08633614,15.30730724,15.25201702,82825092,23,12,2009,82825092
24-12-2009,15.33858871,15.5035038,15.32207203,15.47747707,15.42157173,34313652,24,12,2009,34313652
28-12-2009,15.55705738,15.66541481,15.47747707,15.58733654,15.53103447,67848084,28,12,2009,67848084
29-12-2009,15.63413429,15.63663673,15.47272301,15.50050068,15.44451332,56935008,29,12,2009,56935008
30-12-2009,15.47797775,15.58383369,15.46571636,15.58383369,15.52754593,58565376,30,12,2009,58565376
31-12-2009,15.63438416,15.65065098,15.51501465,15.51501465,15.45897388,48743208,31,12,2009,48743208
04-01-2010,15.68943882,15.7535038,15.62162209,15.68443394,15.62778187,78169752,4,1,2010,78169752
05-01-2010,15.6951952,15.71171188,15.55405426,15.61536503,15.55896282,120067812,5,1,2010,120067812
06-01-2010,15.66216183,15.66216183,15.17417431,15.22172165,15.16674042,158988852,6,1,2010,158988852
07-01-2010,15.25024986,15.26526546,14.83108139,14.86736679,14.81366634,256315428,7,1,2010,256315428
08-01-2010,14.81481457,15.0963459,14.74249172,15.06556606,15.01114941,188783028,8,1,2010,188783028
11-01-2010,15.12662697,15.12662697,14.86586571,15.04279327,14.98845863,288227484,11,1,2010,288227484
12-01-2010,14.95620632,14.96896935,14.714715,14.77677727,14.72340393,193937868,12,1,2010,193937868
13-01-2010,14.42667675,14.72422409,14.36186218,14.69194221,14.63887501,259604136,13,1,2010,259604136
14-01-2010,14.61211205,14.86987019,14.58483505,14.76101112,14.70769501,169434396,14,1,2010,169434396
15-01-2010,14.84834766,14.85385418,14.46546459,14.51451492,14.46208858,217162620,15,1,2010,217162620
19-01-2010,14.54454517,14.77527523,14.42167187,14.70520496,14.65209007,172495332,19,1,2010,172495332
20-01-2010,14.66416359,14.66416359,14.39664745,14.52477455,14.47231102,129897972,20,1,2010,129897972
21-01-2010,14.6006012,14.68518543,14.32057095,14.58908939,14.53639412,252055692,21,1,2010,252055692
22-01-2010,14.12662697,14.27927876,13.38488483,13.76401424,13.7142992,271743984,22,1,2010,271743984
25-01-2010,13.6784277,13.76076126,13.4011507,13.51351357,13.46470356,176619204,25,1,2010,176619204
26-01-2010,13.46271324,13.75375366,13.42067146,13.57407379,13.52504444,174045780,26,1,2010,174045780
27-01-2010,13.54529476,13.7049551,13.39614582,13.56606579,13.51706505,158417424,27,1,2010,158417424
28-01-2010,13.62587643,13.68868923,13.27827835,13.37062073,13.32232571,129034836,28,1,2010,129034836
29-01-2010,13.47572613,13.53828812,13.15340328,13.26176167,13.21386051,165454380,29,1,2010,165454380
01-02-2010,13.37837791,13.40865898,13.27077103,13.33883858,13.290658,89941968,1,2,2010,89941968
02-02-2010,13.38738728,13.38738728,13.20345306,13.29129124,13.24328232,163684152,2,2,2010,163684152
03-02-2010,13.22998047,13.56606579,13.21896935,13.53403378,13.48514938,119844036,3,2,2010,119844036
04-02-2010,13.43843842,13.46346283,13.15215206,13.18268299,13.13506794,134972892,4,2,2010,134972892
05-02-2010,13.22322273,13.35085106,13.07457542,13.29554558,13.2475214,126113760,5,2,2010,126113760
08-02-2010,13.32582569,13.5635643,13.30155182,13.35009956,13.30187988,107664228,8,2,2010,107664228
09-02-2010,13.50200176,13.55180168,13.39013958,13.42442417,13.37593555,112671216,9,2,2010,112671216
10-02-2010,13.36511517,13.45820808,13.20545483,13.37462521,13.32631588,106873020,10,2,2010,106873020
11-02-2010,13.3463459,13.52577591,13.25075054,13.42342281,13.37493801,96303600,11,2,2010,96303600
12-02-2010,13.33758831,13.44219208,13.27577591,13.34134102,13.29315186,91096812,12,2,2010,91096812
16-02-2010,13.43518543,13.61686707,13.37087059,13.54604626,13.497118,146029824,16,2,2010,146029824
17-02-2010,13.5635643,13.59859943,13.45370388,13.46871853,13.42006874,81106812,17,2,2010,81106812
18-02-2010,13.45195198,13.63888931,13.41691685,13.59409428,13.54499245,93382524,18,2,2010,93382524
19-02-2010,13.52677727,13.61436367,13.50600624,13.53253269,13.48365402,102021876,19,2,2010,102021876
22-02-2010,13.69744682,13.70120144,13.53853893,13.58358383,13.53452015,85698216,22,2,2010,85698216
23-02-2010,13.58858871,13.6043539,13.32057095,13.39013958,13.34177494,114789096,23,2,2010,114789096
24-02-2010,13.36286259,13.47447395,13.27602577,13.30004978,13.25201035,92970936,24,2,2010,92970936
25-02-2010,13.19119072,13.22547531,13.01301289,13.17392445,13.12633991,132235632,25,2,2010,132235632
26-02-2010,13.198699,13.30705738,13.10009956,13.18318272,13.1355648,81890028,26,2,2010,81890028
01-03-2010,13.24324322,13.34559631,13.206707,13.33058071,13.28243065,89426484,1,3,2010,89426484
02-03-2010,13.40040016,13.65515518,13.38863945,13.54004002,13.49113369,174097728,2,3,2010,174097728
03-03-2010,13.57257271,13.71671677,13.49474525,13.64664745,13.5973568,123452424,3,3,2010,123452424
04-03-2010,13.67617607,13.91716671,13.66866875,13.87862873,13.82849884,127224648,4,3,2010,127224648
05-03-2010,14.04779816,14.20595646,14.0115118,14.11936855,14.06836891,156331512,5,3,2010,156331512
08-03-2010,14.13363361,14.14364433,14.03928947,14.07607555,14.02523232,95360544,8,3,2010,95360544
09-03-2010,14.01025963,14.13063145,13.92642593,14.01876926,13.96813393,126936936,9,3,2010,126936936
10-03-2010,14.10810757,14.47697735,14.06931877,14.42567635,14.3735714,225969804,10,3,2010,225969804
11-03-2010,14.37087059,14.66991997,14.36936855,14.54304314,14.4905138,169162668,11,3,2010,169162668
12-03-2010,14.71821785,14.72172165,14.49349308,14.50300312,14.45061779,110025864,12,3,2010,110025864
15-03-2010,14.18118095,14.25050068,13.91391373,14.0935936,14.04268742,185969844,15,3,2010,185969844
16-03-2010,14.05980968,14.22472477,14.03303337,14.14414406,14.09305573,137122740,16,3,2010,137122740
17-03-2010,14.22172165,14.30055141,14.12036991,14.15315342,14.10203266,132731136,17,3,2010,132731136
18-03-2010,14.13213158,14.22522545,14.08808804,14.17417431,14.12297726,71016912,18,3,2010,71016912
19-03-2010,14.01401424,14.21421432,13.94594574,14.01401424,13.96339607,191576232,19,3,2010,191576232
22-03-2010,13.91666698,14.1854353,13.87087059,13.9514513,13.90105915,160031808,22,3,2010,160031808
23-03-2010,13.93994045,13.97172165,13.5635643,13.73873901,13.68911457,219831948,23,3,2010,219831948
24-03-2010,13.65140057,14.01025963,13.50600624,13.94719696,13.89682007,262345392,24,3,2010,262345392
25-03-2010,13.9894886,14.31431389,13.98048019,14.08608627,14.03520679,157078764,25,3,2010,157078764
26-03-2010,14.14589596,14.19894886,14.01451492,14.08133125,14.03046989,107740152,26,3,2010,107740152
29-03-2010,14.08908939,14.13213158,14.02827835,14.07532501,14.02448463,124055820,29,3,2010,124055820
30-03-2010,14.08483505,14.2049551,14.02102089,14.18193245,14.13070679,79036884,30,3,2010,79036884
31-03-2010,14.1403904,14.25775814,14.08433437,14.19219208,14.14093018,121110768,31,3,2010,121110768
01-04-2010,14.29804802,14.3506012,14.1529026,14.23423386,14.18282032,84023892,1,4,2010,84023892
05-04-2010,14.28678703,14.38638592,14.23923874,14.28954029,14.23792648,75983940,5,4,2010,75983940
06-04-2010,14.25075054,14.28653717,14.14914894,14.21971989,14.1683588,82321596,6,4,2010,82321596
07-04-2010,14.19669724,14.23298264,14.06056118,14.10260296,14.05166435,103136760,7,4,2010,103136760
08-04-2010,14.0970974,14.2605114,14.01526546,14.2014513,14.15015602,77822100,8,4,2010,77822100
09-04-2010,14.2014513,14.23348331,14.11411381,14.1696701,14.11848927,82181736,9,4,2010,82181736
12-04-2010,14.19794846,14.36436367,14.1696701,14.33258343,14.28081512,94001904,12,4,2010,94001904
13-04-2010,14.32757759,14.73673725,14.29254341,14.68393421,14.63089561,156335508,13,4,2010,156335508
14-04-2010,14.76626587,14.82332325,14.6148653,14.73974037,14.68650055,135971892,14,4,2010,135971892
15-04-2010,14.81906891,14.96096134,14.72197247,14.89739704,14.84358883,270201528,15,4,2010,270201528
16-04-2010,14.08908939,14.23448372,13.75450516,13.76751804,13.7177906,488930580,16,4,2010,488930580
19-04-2010,13.73248196,13.86361408,13.63863945,13.76626587,13.71654224,155604240,19,4,2010,155604240
20-04-2010,13.86811829,14.00550556,13.79028988,13.88988972,13.83971977,118976904,20,4,2010,118976904
21-04-2010,13.92542458,14.02027035,13.81781769,13.87137127,13.82126808,95564340,21,4,2010,95564340
22-04-2010,13.81381416,13.82632637,13.59734726,13.69019032,13.64074135,131096772,22,4,2010,131096772
23-04-2010,13.69494534,13.74674702,13.57032013,13.63838768,13.58912659,83492424,23,4,2010,83492424
26-04-2010,13.63788795,13.63838768,13.24349308,13.30430412,13.25624943,174577248,26,4,2010,174577248
27-04-2010,13.23698711,13.47172165,13.19394398,13.23974037,13.19191837,153634212,27,4,2010,153634212
28-04-2010,13.31581593,13.38413429,13.0387888,13.24299335,13.19515896,136107756,28,4,2010,136107756
29-04-2010,13.34759808,13.42592621,13.17992973,13.31331253,13.26522541,122233644,29,4,2010,122233644
30-04-2010,13.29154205,13.45545483,13.14914894,13.15565586,13.10813713,97318584,30,4,2010,97318584
03-05-2010,13.17567635,13.33633614,13.14013958,13.27827835,13.23031712,74237688,3,5,2010,74237688
04-05-2010,13.17617607,13.18168163,12.61786842,12.67192173,12.62615108,242808948,4,5,2010,242808948
05-05-2010,12.5370369,12.90590572,12.52427387,12.75675678,12.71067905,183104712,5,5,2010,183104712
06-05-2010,12.7314806,12.95095062,11.5115118,12.47922897,12.43415356,199803996,6,5,2010,199803996
07-05-2010,12.51176167,12.6456461,12.04529476,12.34084129,12.29626656,203356440,7,5,2010,203356440
10-05-2010,12.86211205,13.08358383,12.82782841,13.05430412,13.00715256,164954880,10,5,2010,164954880
11-05-2010,12.90465546,13.01000977,12.71821785,12.73898888,12.69297504,132771096,11,5,2010,132771096
12-05-2010,12.81381416,12.81381416,12.56256294,12.64739704,12.60171413,153917928,12,5,2010,153917928
13-05-2010,12.92542458,13.06306267,12.77202225,12.78478527,12.7386055,132898968,13,5,2010,132898968
14-05-2010,12.75700665,12.78753757,12.41866875,12.70095062,12.65507507,164475360,14,5,2010,164475360
17-05-2010,12.68218231,12.72172165,12.47122097,12.71196175,12.66604614,111640248,17,5,2010,111640248
18-05-2010,12.76276302,12.7870369,12.43918896,12.47172165,12.42667294,112906980,18,5,2010,112906980
19-05-2010,12.41891861,12.49849796,12.20570564,12.37312317,12.32843208,137690172,19,5,2010,137690172
20-05-2010,12.13888931,12.15165234,11.8568573,11.88713741,11.84420109,196335468,20,5,2010,196335468
21-05-2010,11.73823833,12.13713741,11.62162209,11.81306267,11.77039433,387244368,21,5,2010,387244368
24-05-2010,12.03028011,12.25700665,11.93193245,11.94094086,11.89780998,173650176,24,5,2010,173650176
25-05-2010,11.71546459,11.94819832,11.61186218,11.93868923,11.89556599,120575304,25,5,2010,120575304
